# Constructed from biom file
#OTU ID	SRR26800545	SRR26800546	SRR26800547	SRR26800548	SRR26800549	SRR26800550	SRR26800551	SRR26800552	SRR26800553	SRR26800554	SRR26800555	SRR26800556	SRR26800557	SRR26800558	SRR26800559	SRR26800560	SRR26800561	SRR26800562	SRR26800563	SRR26800564	SRR26800565	SRR26800566	SRR26800567	SRR26800568	SRR26800569	SRR26800570	SRR26800571	SRR26800572	SRR26800573	SRR26800574	SRR26800575	SRR26800576	SRR26800577	SRR26800578	SRR26800579	SRR26800580	SRR26800581	SRR26800582	SRR26800583	SRR26800584	SRR26800585	SRR26800586	SRR26800587	SRR26800588	SRR26800589	SRR26800590	SRR26800591	SRR26800592	SRR26800593	SRR26800594	SRR26800595	SRR26800596	SRR26800597	SRR26800598	SRR26800599	SRR26800600	SRR26800601	SRR26800602	SRR26800603	SRR26800604	SRR26800605	SRR26800606	SRR26800607	SRR26800608	SRR26800609	SRR26800610
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_fragilis	42.0	185.0	134.0	151.0	765.0	76.0	27.0	0.0	38.0	22.0	0.0	777.0	104.0	490.0	128.0	1222.0	237.0	571.0	135.0	62.0	0.0	52.0	169.0	82.0	63.0	235.0	80.0	78.0	114.0	765.0	105.0	836.0	242.0	35.0	0.0	106.0	0.0	0.0	710.0	48.0	32.0	193.0	106.0	31.0	31.0	399.0	0.0	330.0	0.0	542.0	130.0	151.0	154.0	0.0	0.0	0.0	0.0	3571.0	0.0	0.0	0.0	58.0	209.0	72.0	64.0	32.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;__	706.0	5391.0	493.0	720.0	1203.0	134.0	210.0	496.0	101.0	0.0	107.0	120.0	978.0	954.0	942.0	4350.0	699.0	471.0	414.0	324.0	382.0	217.0	86.0	402.0	276.0	81.0	93.0	339.0	302.0	195.0	361.0	132.0	204.0	0.0	116.0	198.0	274.0	112.0	138.0	172.0	187.0	287.0	94.0	76.0	289.0	335.0	0.0	275.0	162.0	550.0	984.0	242.0	333.0	295.0	82.0	70.0	224.0	194.0	1129.0	323.0	133.0	133.0	97.0	152.0	497.0	245.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1819;__	819.0	115.0	151.0	562.0	1673.0	113.0	152.0	116.0	536.0	66.0	303.0	23.0	90.0	27.0	76.0	23.0	141.0	237.0	0.0	0.0	0.0	113.0	32.0	143.0	23.0	29.0	41.0	101.0	63.0	416.0	270.0	44.0	117.0	16.0	67.0	30.0	52.0	138.0	464.0	63.0	151.0	32.0	56.0	91.0	119.0	99.0	0.0	106.0	179.0	348.0	76.0	59.0	50.0	311.0	68.0	251.0	61.0	59.0	58.0	164.0	129.0	115.0	67.0	0.0	95.0	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas;__	307.0	13.0	141.0	88.0	87.0	131.0	290.0	57.0	132.0	79.0	125.0	230.0	4.0	409.0	16.0	33.0	54.0	29.0	32.0	2503.0	0.0	0.0	39.0	0.0	27.0	171.0	349.0	18.0	15.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	10438.0	122.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;__	43.0	67.0	72.0	600.0	37.0	43.0	84.0	30.0	147.0	0.0	116.0	117.0	337.0	276.0	95.0	100.0	415.0	122.0	140.0	65.0	84.0	706.0	83.0	296.0	586.0	99.0	103.0	81.0	87.0	910.0	74.0	89.0	240.0	25.0	158.0	107.0	141.0	139.0	659.0	264.0	509.0	230.0	128.0	52.0	156.0	339.0	0.0	202.0	193.0	313.0	1374.0	291.0	125.0	200.0	159.0	96.0	550.0	797.0	518.0	790.0	218.0	54.0	56.0	63.0	0.0	113.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;__;__	176.0	246.0	30.0	960.0	76.0	352.0	55.0	251.0	62.0	134.0	29.0	617.0	0.0	62.0	155.0	92.0	134.0	748.0	78.0	122.0	53.0	449.0	59.0	98.0	26.0	136.0	0.0	1152.0	67.0	67.0	77.0	84.0	85.0	57.0	34.0	429.0	33.0	51.0	73.0	72.0	190.0	153.0	1496.0	983.0	340.0	185.0	372.0	281.0	59.0	89.0	17.0	67.0	187.0	119.0	192.0	474.0	491.0	548.0	0.0	102.0	5124.0	36.0	0.0	51.0	109.0	65.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_bicirculans	205.0	320.0	46.0	787.0	228.0	152.0	70.0	47.0	86.0	36.0	385.0	71.0	63.0	105.0	516.0	70.0	704.0	394.0	498.0	77.0	64.0	141.0	76.0	433.0	138.0	40.0	31.0	176.0	25.0	352.0	354.0	140.0	64.0	20.0	115.0	0.0	165.0	133.0	156.0	85.0	0.0	81.0	50.0	10.0	27.0	0.0	0.0	280.0	83.0	105.0	219.0	85.0	89.0	125.0	73.0	0.0	88.0	78.0	54.0	716.0	1099.0	59.0	20.0	27.0	796.0	129.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;__	1008.0	773.0	5.0	540.0	15.0	14.0	0.0	0.0	37.0	0.0	0.0	0.0	58.0	110.0	1380.0	121.0	196.0	62.0	0.0	0.0	192.0	84.0	0.0	104.0	0.0	42.0	11.0	1135.0	12.0	114.0	34.0	20.0	155.0	0.0	15.0	299.0	204.0	238.0	147.0	77.0	85.0	0.0	81.0	14.0	15.0	272.0	30.0	496.0	1491.0	571.0	236.0	493.0	13.0	930.0	591.0	102.0	232.0	184.0	276.0	424.0	1286.0	67.0	0.0	21.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003;__	213.0	59.0	96.0	48.0	45.0	46.0	151.0	23.0	95.0	19.0	441.0	76.0	30.0	140.0	102.0	17.0	66.0	62.0	33.0	89.0	150.0	117.0	35.0	565.0	60.0	121.0	132.0	61.0	29.0	176.0	114.0	121.0	589.0	13.0	92.0	0.0	0.0	163.0	9.0	27.0	81.0	76.0	88.0	0.0	48.0	0.0	0.0	105.0	1480.0	35.0	45.0	108.0	92.0	875.0	140.0	0.0	59.0	61.0	74.0	46.0	0.0	698.0	138.0	23.0	54.0	148.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;__	34.0	37.0	29.0	109.0	32.0	55.0	947.0	133.0	32.0	0.0	30.0	94.0	32.0	35.0	104.0	62.0	133.0	44.0	36.0	48.0	935.0	37.0	0.0	295.0	53.0	117.0	25.0	41.0	24.0	616.0	0.0	42.0	33.0	22.0	32.0	92.0	325.0	193.0	294.0	28.0	90.0	393.0	746.0	26.0	66.0	136.0	0.0	109.0	1405.0	76.0	53.0	376.0	51.0	89.0	124.0	21.0	366.0	97.0	267.0	146.0	393.0	31.0	58.0	73.0	0.0	115.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;__	174.0	83.0	82.0	105.0	58.0	380.0	106.0	49.0	252.0	46.0	443.0	115.0	49.0	53.0	177.0	65.0	248.0	67.0	487.0	100.0	53.0	100.0	112.0	81.0	157.0	232.0	89.0	243.0	123.0	185.0	142.0	2303.0	221.0	85.0	308.0	127.0	134.0	47.0	16.0	21.0	154.0	29.0	11.0	11.0	22.0	99.0	0.0	52.0	32.0	34.0	0.0	232.0	30.0	32.0	30.0	22.0	39.0	107.0	125.0	139.0	0.0	55.0	153.0	182.0	21.0	254.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;__	185.0	417.0	96.0	648.0	140.0	34.0	785.0	331.0	160.0	184.0	58.0	276.0	107.0	66.0	181.0	91.0	132.0	1028.0	0.0	208.0	77.0	738.0	90.0	182.0	59.0	53.0	53.0	210.0	63.0	73.0	88.0	0.0	103.0	0.0	0.0	0.0	0.0	31.0	0.0	63.0	0.0	301.0	218.0	243.0	0.0	115.0	144.0	344.0	107.0	0.0	69.0	0.0	160.0	69.0	0.0	37.0	160.0	411.0	0.0	110.0	5283.0	73.0	128.0	52.0	361.0	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__uncultured;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	899.0	583.0	432.0	265.0	167.0	189.0	0.0	252.0	313.0	136.0	496.0	0.0	401.0	577.0	391.0	274.0	231.0	0.0	224.0	257.0	400.0	240.0	608.0	374.0	265.0	82.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_coprocola	39.0	14.0	36.0	0.0	27.0	30.0	0.0	22.0	60.0	0.0	245.0	33.0	23.0	55.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	59.0	35.0	44.0	0.0	0.0	0.0	0.0	10.0	19.0	0.0	54.0	1868.0	112.0	70.0	2777.0	124.0	118.0	182.0	126.0	135.0	82.0	385.0	0.0	0.0	0.0	399.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	218.0	0.0	0.0	0.0	498.0	0.0	0.0	0.0	59.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;__	158.0	97.0	142.0	148.0	276.0	63.0	0.0	61.0	98.0	0.0	188.0	89.0	82.0	92.0	78.0	42.0	130.0	107.0	111.0	0.0	0.0	86.0	44.0	353.0	0.0	141.0	350.0	115.0	114.0	281.0	168.0	463.0	114.0	44.0	195.0	0.0	0.0	44.0	115.0	117.0	84.0	120.0	84.0	146.0	215.0	65.0	190.0	95.0	129.0	300.0	165.0	103.0	116.0	303.0	99.0	659.0	132.0	152.0	118.0	84.0	32.0	66.0	0.0	136.0	53.0	58.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;__	25.0	174.0	31.0	383.0	32.0	58.0	53.0	53.0	0.0	331.0	0.0	36.0	66.0	214.0	46.0	185.0	266.0	71.0	556.0	113.0	90.0	0.0	252.0	3157.0	0.0	46.0	48.0	52.0	176.0	184.0	131.0	670.0	0.0	87.0	47.0	117.0	0.0	46.0	319.0	48.0	0.0	60.0	110.0	33.0	0.0	219.0	0.0	61.0	58.0	1485.0	47.0	0.0	81.0	66.0	46.0	29.0	26.0	108.0	403.0	49.0	0.0	46.0	596.0	1442.0	73.0	133.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_eligens_group;__	267.0	164.0	112.0	381.0	0.0	134.0	0.0	26.0	67.0	0.0	117.0	87.0	557.0	94.0	258.0	136.0	679.0	173.0	330.0	90.0	54.0	124.0	110.0	366.0	340.0	0.0	0.0	160.0	114.0	382.0	41.0	229.0	91.0	29.0	142.0	90.0	93.0	69.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	86.0	0.0	0.0	28.0	0.0	0.0	36.0	0.0	0.0	28.0	0.0	61.0	79.0	0.0	166.0	0.0	71.0	0.0	40.0	79.0	120.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;__	49.0	110.0	110.0	62.0	93.0	0.0	163.0	0.0	0.0	278.0	106.0	93.0	808.0	72.0	250.0	205.0	379.0	260.0	67.0	421.0	61.0	67.0	1123.0	134.0	179.0	144.0	50.0	174.0	135.0	57.0	174.0	0.0	61.0	440.0	121.0	62.0	0.0	0.0	58.0	0.0	68.0	74.0	0.0	0.0	42.0	62.0	509.0	76.0	0.0	36.0	0.0	73.0	104.0	37.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	24.0	247.0	0.0	144.0	15.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;s__uncultured_organism	0.0	0.0	31.0	32.0	30.0	90.0	0.0	65.0	36.0	0.0	359.0	218.0	52.0	189.0	0.0	0.0	110.0	76.0	79.0	0.0	112.0	56.0	21.0	55.0	159.0	138.0	79.0	74.0	54.0	69.0	64.0	55.0	47.0	0.0	451.0	165.0	32.0	159.0	47.0	496.0	47.0	155.0	53.0	29.0	38.0	122.0	0.0	189.0	179.0	0.0	248.0	46.0	152.0	225.0	53.0	24.0	53.0	135.0	82.0	64.0	682.0	54.0	0.0	352.0	115.0	114.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;__	0.0	0.0	41.0	12.0	0.0	86.0	0.0	0.0	58.0	0.0	0.0	3945.0	22.0	76.0	46.0	87.0	33.0	40.0	76.0	26.0	0.0	86.0	71.0	10.0	23.0	364.0	37.0	23.0	235.0	3.0	35.0	47.0	815.0	98.0	0.0	8.0	0.0	0.0	0.0	16.0	0.0	202.0	0.0	0.0	0.0	11.0	50.0	10.0	20.0	0.0	0.0	4.0	533.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	2.0	25.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_elsdenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	59.0	49.0	5899.0	0.0	73.0	82.0	52.0	109.0	0.0	29.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;__	109.0	146.0	58.0	36.0	24.0	262.0	832.0	157.0	197.0	16.0	46.0	107.0	290.0	320.0	217.0	76.0	77.0	50.0	287.0	148.0	1199.0	349.0	34.0	83.0	108.0	253.0	73.0	770.0	83.0	95.0	49.0	247.0	959.0	37.0	87.0	131.0	106.0	251.0	91.0	159.0	197.0	325.0	1145.0	58.0	187.0	485.0	0.0	30.0	74.0	61.0	282.0	379.0	75.0	263.0	129.0	16.0	263.0	407.0	94.0	229.0	9.0	70.0	187.0	200.0	54.0	1435.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera;__	46.0	0.0	67.0	47.0	2802.0	41.0	141.0	967.0	85.0	0.0	66.0	125.0	0.0	544.0	53.0	17.0	37.0	236.0	0.0	111.0	79.0	0.0	0.0	0.0	15.0	3304.0	102.0	52.0	76.0	58.0	161.0	57.0	60.0	32.0	70.0	0.0	0.0	0.0	0.0	0.0	1407.0	63.0	0.0	0.0	41.0	0.0	0.0	0.0	21.0	20.0	0.0	78.0	19.0	0.0	0.0	7.0	233.0	223.0	0.0	0.0	71.0	90.0	2250.0	81.0	51.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;__	132.0	374.0	114.0	129.0	0.0	317.0	0.0	0.0	0.0	0.0	116.0	104.0	2220.0	51.0	1820.0	229.0	320.0	151.0	654.0	41.0	55.0	171.0	56.0	623.0	506.0	25.0	0.0	127.0	133.0	143.0	0.0	329.0	33.0	0.0	94.0	2790.0	153.0	0.0	0.0	0.0	0.0	264.0	0.0	30.0	0.0	261.0	10858.0	0.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	208.0	0.0	0.0	67.0	0.0	0.0	0.0	215.0	8758.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_kribbi	66.0	0.0	78.0	919.0	3392.0	61.0	289.0	142.0	43.0	39.0	35.0	0.0	83.0	0.0	69.0	111.0	119.0	302.0	360.0	0.0	0.0	0.0	291.0	258.0	0.0	276.0	0.0	0.0	109.0	0.0	387.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	966.0	852.0	0.0	0.0	0.0	119.0	297.0	0.0	0.0	0.0	0.0	128.0	150.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	1255.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_sartorii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256.0	403.0	153.0	237.0	208.0	328.0	0.0	156.0	541.0	100.0	92.0	0.0	237.0	161.0	287.0	256.0	375.0	0.0	221.0	119.0	517.0	155.0	86.0	134.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;__	16.0	34.0	19.0	29.0	48.0	58.0	112.0	11.0	26.0	0.0	44.0	51.0	52.0	68.0	30.0	0.0	28.0	173.0	26.0	65.0	40.0	20.0	12.0	66.0	35.0	60.0	19.0	36.0	50.0	65.0	79.0	35.0	71.0	16.0	70.0	88.0	523.0	223.0	136.0	144.0	303.0	126.0	416.0	4319.0	386.0	226.0	113.0	51.0	481.0	82.0	92.0	541.0	43.0	126.0	142.0	439.0	184.0	113.0	48.0	234.0	0.0	17.0	97.0	0.0	94.0	24.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;__	50.0	0.0	75.0	67.0	87.0	37.0	64.0	53.0	790.0	181.0	130.0	52.0	64.0	59.0	87.0	60.0	90.0	149.0	34.0	64.0	54.0	220.0	798.0	33.0	70.0	83.0	73.0	33.0	63.0	37.0	99.0	22.0	289.0	165.0	167.0	0.0	6.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	86.0	42.0	207.0	24.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Absiella_argi	52.0	0.0	0.0	27.0	0.0	30.0	33.0	0.0	4299.0	27.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;__	2586.0	202.0	93.0	118.0	48.0	82.0	216.0	259.0	122.0	32.0	60.0	131.0	21.0	195.0	354.0	50.0	82.0	36.0	187.0	36.0	525.0	355.0	23.0	69.0	66.0	314.0	31.0	951.0	32.0	156.0	26.0	62.0	76.0	25.0	22.0	45.0	185.0	37.0	74.0	166.0	362.0	554.0	394.0	38.0	80.0	220.0	0.0	117.0	92.0	152.0	1247.0	298.0	64.0	142.0	126.0	49.0	504.0	155.0	1279.0	348.0	366.0	69.0	42.0	95.0	0.0	39.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes_shahii	0.0	56.0	101.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	41.0	955.0	64.0	0.0	110.0	0.0	99.0	0.0	0.0	0.0	96.0	0.0	0.0	119.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	151.0	0.0	59.0	155.0	171.0	0.0	0.0	276.0	0.0	185.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	60.0	282.0	498.0	170.0	0.0	0.0	0.0	35.0	50.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__uncultured_prokaryote	13.0	26.0	10.0	18.0	19.0	42.0	98.0	29.0	0.0	0.0	24.0	92.0	107.0	143.0	41.0	22.0	31.0	51.0	33.0	35.0	243.0	39.0	14.0	29.0	84.0	167.0	24.0	64.0	34.0	23.0	70.0	29.0	52.0	11.0	0.0	0.0	122.0	96.0	20.0	0.0	48.0	492.0	34.0	0.0	0.0	83.0	0.0	68.0	36.0	0.0	0.0	69.0	62.0	26.0	39.0	16.0	33.0	74.0	71.0	71.0	700.0	33.0	51.0	32.0	31.0	40.0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1344.0	508.0	47.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	6.0	2955.0	0.0	0.0	0.0	0.0	722.0	0.0	2089.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;__	61.0	304.0	30.0	111.0	27.0	27.0	0.0	12.0	0.0	0.0	93.0	0.0	79.0	34.0	77.0	23.0	142.0	28.0	24.0	0.0	18.0	32.0	16.0	186.0	21.0	0.0	16.0	72.0	40.0	244.0	0.0	122.0	159.0	0.0	25.0	31.0	0.0	47.0	134.0	184.0	59.0	31.0	28.0	0.0	47.0	59.0	23.0	24.0	149.0	304.0	97.0	36.0	26.0	71.0	33.0	33.0	80.0	84.0	90.0	84.0	0.0	0.0	27.0	45.0	41.0	45.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_callidus	69.0	66.0	31.0	62.0	142.0	64.0	305.0	29.0	95.0	22.0	104.0	58.0	39.0	35.0	206.0	28.0	94.0	240.0	125.0	72.0	30.0	231.0	24.0	164.0	211.0	123.0	56.0	133.0	43.0	279.0	685.0	111.0	202.0	60.0	160.0	162.0	146.0	0.0	0.0	0.0	37.0	41.0	13.0	0.0	23.0	70.0	0.0	38.0	0.0	0.0	42.0	82.0	59.0	96.0	0.0	0.0	42.0	75.0	128.0	89.0	35.0	18.0	132.0	54.0	262.0	116.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter;__	124.0	0.0	93.0	147.0	0.0	49.0	79.0	41.0	129.0	0.0	576.0	0.0	0.0	0.0	52.0	0.0	121.0	44.0	0.0	112.0	0.0	0.0	0.0	271.0	123.0	0.0	0.0	37.0	29.0	0.0	36.0	0.0	0.0	0.0	130.0	163.0	0.0	126.0	501.0	82.0	75.0	18.0	124.0	0.0	0.0	222.0	0.0	112.0	331.0	267.0	557.0	0.0	0.0	195.0	121.0	0.0	73.0	180.0	111.0	0.0	50.0	51.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__;__	73.0	78.0	267.0	185.0	19.0	0.0	104.0	0.0	0.0	104.0	28.0	0.0	327.0	89.0	50.0	90.0	133.0	117.0	2.0	157.0	18.0	22.0	0.0	77.0	143.0	0.0	8.0	17.0	57.0	139.0	209.0	0.0	7.0	0.0	0.0	727.0	894.0	397.0	385.0	708.0	436.0	126.0	590.0	584.0	247.0	379.0	33.0	560.0	582.0	595.0	934.0	720.0	18.0	330.0	651.0	737.0	418.0	714.0	990.0	873.0	8.0	7.0	198.0	0.0	61.0	44.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_massiliensis	153.0	124.0	38.0	41.0	43.0	62.0	59.0	197.0	23.0	31.0	0.0	75.0	169.0	1718.0	780.0	111.0	120.0	208.0	874.0	29.0	83.0	159.0	61.0	0.0	63.0	57.0	160.0	1022.0	42.0	41.0	517.0	101.0	42.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	355.0	0.0	0.0	163.0	43.0	99.0	77.0	561.0	119.0	64.0	54.0	50.0	77.0	50.0	2016.0	71.0	32.0	135.0	30.0	63.0	36.0	52.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;__	22.0	47.0	38.0	24.0	14.0	11.0	7.0	10.0	29.0	0.0	19.0	21.0	32.0	42.0	11.0	13.0	53.0	29.0	0.0	15.0	10.0	22.0	0.0	175.0	34.0	296.0	22.0	25.0	25.0	57.0	57.0	12.0	97.0	0.0	101.0	46.0	18.0	23.0	185.0	29.0	72.0	54.0	29.0	22.0	252.0	89.0	84.0	52.0	23.0	245.0	54.0	36.0	103.0	14.0	17.0	15.0	56.0	85.0	31.0	49.0	7.0	13.0	21.0	36.0	30.0	12.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;__	216.0	68.0	233.0	172.0	148.0	212.0	248.0	244.0	988.0	229.0	624.0	158.0	83.0	144.0	237.0	185.0	138.0	181.0	161.0	182.0	264.0	280.0	840.0	116.0	233.0	207.0	132.0	154.0	115.0	122.0	169.0	198.0	322.0	151.0	254.0	0.0	97.0	264.0	66.0	62.0	38.0	87.0	42.0	24.0	23.0	60.0	6.0	46.0	92.0	64.0	132.0	85.0	182.0	62.0	34.0	14.0	30.0	31.0	30.0	70.0	67.0	216.0	133.0	204.0	79.0	111.0
